id , phrase
1349 , SCHOOL BOARD GAME
1350 , SCHOOL BOARD OF HEALTH
1351 , SCHOOL DISTRICT ATTORNEY
1352 , SCHOOL OF FISH AND CHIPS
1353 , SCHOOL OF LAW & ORDER
1354 , SCIENTIFIC STUDY BUDDY
1355 , SCRATCH MY BACK TO THE FUTURE
1356 , SCRUB THE FLOOR SHOW
1357 , SEASON TO TASTE TESTER
1358 , SEATTLE WASHINGTON CROSSING THE DELAWARE
1359 , SECOND ACT OF KINDNESS
1360 , SECOND STRING CHEESE
1361 , SECURITY BREACH OF CONTRACT
1362 , SECURITY CLEARANCE RACK
1363 , SECURITY FIRM HANDSHAKE
1364 , SECURITY OFFICE MANAGER
1365 , SEE EYE TO EYE EXAM
1366 , SEE SPOT RUN FOR OFFICE
1367 , SEEING DOUBLE AGENT
1368 , SEEING DOUBLE INDEMNITY
1369 , SELFIE STICK IN THE MUD
1370 , SELFIE STICK TO IT
1371 , SELFIE STICK-IN-THE-MUD
1372 , SENSE OF JUSTICE LEAGUE
1373 , SERVICE WITH A SMILE AND SAY CHEESE
1374 , SETTING-UP CAMP COUNSELOR
1375 , SHAPE UP OR SHIP OUT OF CONTROL
1376 , SHARE PUZZLES WITH FRIENDS
1377 , SHARON STONE FRUIT
1378 , SHARP TURN OF THE SCREW
1379 , SHARPENED PENCIL SKIRT
1380 , SHAVED HEAD COACH
1381 , SHEEPISH GRIN & BEAR IT
1382 , SHELLEY LONG ISLAND SOUND
1383 , SHELLY LONG ISLAND SOUND
1384 , SHEPHERD'S PIE CHART
1385 , SHIP'S WHEEL OF FORTUNE
1386 , SHOE & FILLET OF SOLE
1387 , SHOE AND FILLET OF SOLE
1388 , SHOPPING BAG OF TRICKS
1389 , SHOPPING BAG OF WIND
1390 , SHOPPING TIP OF THE ICEBERG
1391 , SHORT NOTICE OF COMPLETION
1392 , SHORT TRIP AND FALL
1393 , SHRIMP COCKTAIL LOUNGE
1394 , SIAMESE CAT BURGLAR
1395 , SIGN ON THE DOTTED LINE OF FIRE
1396 , SIGN ON THE DOTTED LINE OF SIGHT
1397 , SILENCE IS GOLDEN GLOBE AWARDS
1398 , SINCERELY YOURS TRULY
1399 , SINGIN' IN THE RAIN BARREL
1400 , SINGLE-FAMILY HOUSEHOLD ACCOUNT
1401 , SITTING BULL MARKET
1402 , SITTING BULL RUN
1403 , SITTING BULL TERRIER
1404 , SITTING ON SANTA'S LAP OF LUXURY
1405 , SIX DEGREES OF SEPARATION ANXIETY
1406 , SIXTH SENSE OF HUMOR
1407 , SKELETON KEY TO MY HEART
1408 , SKI TRIP OF A LIFETIME
1409 , SKI TRIP THE LIGHT FANTASTIC
1410 , SLEEP LIKE A BABY CARRIAGE
1411 , SLEEP LIKE A LOG CABIN
1412 , SLEEPING BAG OF TRICKS
1413 , SLEEPING BEAUTY CREAM
1414 , SLEEPING BEAUTY IS ONLY SKIN DEEP
1415 , SLEIGHT OF HAND IN HAND
1416 , SLUMBER PARTY LINE
1417 , SMALL TALK RADIO
1418 , SMASH HIT OR MISS
1419 , SMELLS LIKE A WET DOG DAYS OF SUMMER
1420 , SNAP CRACKLE POP THE QUESTION
1421 , SNOW WHITE AS A SHEET
1422 , SNOW WHITE SALE
1423 , SNOW WHITE SOX
1424 , SNOWCAPPED MOUNTAIN LIONS
1425 , SOAKING WET BAR
1426 , SOCIAL BUTTERFLY NET
1427 , SOCIAL CALL OF THE WILD
1428 , SOCIAL SECURITY CAMERA
1429 , SOCIAL STUDIES TEST OF STRENGTH
1430 , SODA POP GOES THE WEASEL
1431 , SODA POP LEGEND
1432 , SODA POP QUIZ
1433 , SODA POP THE QUESTION
1434 , SOLAR PANEL OF EXPERTS
1435 , SOLID AS A ROCK PAPER SCISSORS
1436 , SOLID AS A ROCK STAR
1437 , SOME LIKE IT HOT CINNAMON BUNS
1438 , SOME LIKE IT HOT PINK
1439 , SOME LIKE IT HOT TAMALE
1440 , SOMETHING OLD SOMETHING NEW ENGLAND
1441 , SOMETHING WITH A LITTLE KICK UP YOUR HEELS
1442 , SOMEWHERE OVER THE RAINBOW SPRINKLES
1443 , SOMEWHERE OVER THE RAINBOW TROUT
1444 , SONIC BLAST FROM THE PAST
1445 , SOUND BITE OF CAKE
1446 , SOUP OF THE DAY OF THE DEAD
1447 , SOURCE CODE NAME
1448 , SOUTHERN COOKING UP A CRAZY SCHEME
1449 , SPACECRAFT MISSION ACCOMPLISHED
1450 , SPAGHETTI WESTERN HEMISPHERE
1451 , SPARE CHANGE OF SEASONS
1452 , SPARE KEY INGREDIENT
1453 , SPARE KEY LIME PIE
1454 , SPARE NO EXPENSE REPORT
1455 , SPEAKER OF THE HOUSE OF BLUES
1456 , SPEAKING ENGAGEMENT RING
1457 , SPEED OF LIGHT SHOW
1458 , SPELLING BEE POLLEN
1459 , SPELLING BEE STING
1460 , SPICE RACK OF LAMB
1461 , SPIDER MONKEY BUSINESS
1462 , SPIDER WEB DESIGN
1463 , SPIDER'S WEB BROWSER
1464 , SPIN THE BOTTLE-NOSED DOLPHIN
1465 , SPINNING WHEEL OF FORTUNE
1466 , SPORTS BAR OF SOAP
1467 , SPREAD THE WORD OF THE DAY
1468 , SPRING BREAK A LEG
1469 , SPRING IS IN THE AIR PURIFIER
1470 , SQUARE ROOT BEER FLOAT
1471 , SQUEAKY CLEAN AS A WHISTLE
1472 , SQUEAKY-CLEAN AS A WHISTLE
1473 , SQUEAKY-CLEAN FREAK
1474 , STAGE RIGHT FIELDER
1475 , STAINED-GLASS WINDOW-SHOPPING
1476 , STAINLESS STEEL MAGNOLIAS
1477 , STAND BY YOUR MAN OF THE HOUSE
1478 , STAND PAT SEDGEWICK
1479 , STAND STILL WATERS RUN DEEP
1480 , STAND YOUR GROUND COFFEE
1481 , STAND-UP COMIC GENIUS
1482 , STANDING ON SHAKY GROUND RULES
1483 , STANDING ROOM ONLY CHILD
1484 , STAR POWER PLUG
1485 , STARING CONTEST RULES
1486 , STARRING ROLE OF A LIFETIME
1487 , STATE LINE OF FIRE
1488 , STATE OF EMERGENCY EXIT
1489 , STATE OF THE UNION ADDRESS LABEL
1490 , STATE UNIVERSITY BRIDGE
1491 , STEP STOOL PIGEON
1492 , STEPHEN KING KONG
1493 , STEVE MARTIN LANDAU
1494 , STEVE MARTIN LANDUA
1495 , STEVE MARTIN LAWRENCE
1496 , STEVIE WONDER BREAD
1497 , STEVIE WONDER WOMAN
1498 , STICK AROUND THE BEND
1499 , STICK OF BUTTER LETTUCE
1500 , STONE AGE OF AQUARIUS
1501 , STONE'S THROW IN THE TOWEL
1502 , STOP SIGN OF THE TIMES
1503 , STORAGE AND FAMILY UNIT
1504 , STORMY WEATHER THE STORM
1505 , STRANGERS IN THE NIGHT COURT
1506 , STRIKE WHILE THE IRON IS HOT CHOCOLATE
1507 , STRIP MALL OF AMERICA
1508 , STUBBORN AS A MULE DEER
1509 , STUCK IN THE MIDDLE KINGDOM
1510 , STUDY TEAM JERSEY
1511 , STUFFED ANIMAL SHELTER
1512 , STUMBLING BLOCK OF ICE
1513 , STUNT DOUBLE ESPRESSO
1514 , SUBBORN AS A MULE DEER
1515 , SUBSEQUENT EVENT PLANNER
1516 , SUBWAY GRATE ON MY NERVES
1517 , SUCCESS RATE YOUR DATE
1518 , SUGAR & SPICE GIRLS
1519 , SUGAR AND SPICE RACK
1520 , SUGAR RUSH DELIVERY
1521 , SUGGESTION BOX OF CANDY
1522 , SUGGESTION BOX OF DOUGHNUTS
1523 , SUMMER COTTAGE CHEESE
1524 , SUMMER SCHOOL OF FISH
1525 , SUMMER SCHOOL OF HARD KNOCKS
1526 , SUNDAY AFTERNOON FOOTBALL GAME
1527 , SUNNY FORECAST
1528 , SUPER BOWL OF CHERRIES
1529 , SUPERMAN'S CAPE COD
1530 , SUPERMARKET CHAIN LETTER
1531 , SURF CITY COUNCIL
1532 , SURFER GIRL POWER
1533 , SUSAN B ANTHONY EDWARDS
1534 , SUSAN B ANTHONY HOPKINS
1535 , SUSHI BAR MITZVAH
1536 , SWALLOW YOUR PRIDE AND PREJUDICE
1537 , SWALLOWED IT WHOLE-WHEAT BREAD
1538 , SWAN LAKE ERIE
1539 , SWING SET OF EARRINGS
1540 , TABBY CAT BURGLAR
1541 , TABLE WINE CELLAR
1542 , TAKE A DEEP BREATH MINT
1543 , TAKE COVER PRICE
1544 , TAKE IT WITH A GRAIN OF SALT & PEPPER
1545 , TAKEN BY SURPRISE BIRTHDAY PARTY
1546 , TAKING THE LEAD ACTOR
1547 , TALENT SEARCH WARRANT
1548 , TALENT SEARCH WARRENT
1549 , TALK IS CHEAP THRILLS
1550 , TALK SHOP 'TIL YOU DROP
1551 , TALK SHOP ÂTIL YOU DROP
1552 , TALKING HEADS OF STATE
1553 , TAN LINE IN THE SAND
1554 , TAP WATER PARK
1555 , TASMANIAN DEVIL IN A BLUE DRESS
1556 , TASTE OF YOUR OWN MEDICINE CABINET
1557 , TEACHERS PET ROCK
1558 , TECHNICAL SUPPORT HOSE
1559 , TEEN WOLF SPIDERS
1560 , TEETHING RING OF FIRE
1561 , TELEPHONE JACK AND THE BEANSTALK
1562 , TELEVISION COMMERCIAL TRUCK
1563 , TENNIS COURT OF APPEALS
1564 , TENNIS ELBOW GREASE
1565 , TESS OCEAN LINER
1566 , TEST TUBE SOCKS
1567 , TEXT MESSAGE IN A BOTTLE
1568 , THAMES RIVER DOLPHIN
1569 , THAT WAS EASY AS IT LOOKS
1570 , THAT'LL BE THE DAY AFTER TOMORROW
1571 , THAT'S MUSIC TO MY EARS OF CORN
1572 , THE AFRICAN QUEEN OF THE NILE
1573 , THE APPLE OF MY EYE EXAM
1574 , THE ARTIST FORMERLY KNOWN AS PRINCE CHARMING
1575 , THE BALL IS IN YOUR COURT TV
1576 , THE BEST THINGS IN LIFE ARE FREE DELIVERY
1577 , THE BIG APPLE BUTTER
1578 , THE BIG APPLE DUMPLING
1579 , THE BIG APPLE JUICE
1580 , THE BIG APPLE PIE
1581 , THE BIG PICTURE PERFECT
1582 , THE BLUES BROTHERS IN ARMS
1583 , THE BOOK OF MORMON TABERNACLE CHOIR
1584 , THE BUCK STOPS HERE YOU GO
1585 , THE CHECK IS IN THE MAIL ORDER CATALOG
1586 , THE COAST IS CLEAR AS A BELL
1587 , THE COAST IS CLEAR INSTRUCTIONS
1588 , THE COWARDLY LION TAMER
1589 , THE CUSTOMER IS ALWAYS RIGHT OR WRONG
1590 , THE DARK KNIGHT IN SHINING ARMOR
1591 , THE DATING GAME OF THRONES
1592 , THE DOCTOR WILL SEE YOU NOW OR NEVER
1593 , THE EARTH'S CRUST OF BREAD
1594 , THE ELEPHANT MAN IN THE MOON
1595 , THE EMPIRE STRIKES BACK TO THE BASICS
1596 , THE FAMILY SILVER SABLE
1597 , THE FEELING IS MUTUAL BENEFIT
1598 , THE FEELING IS MUTUAL FUND
1599 , THE FEELING IS MUTUAL FUNDS
1600 , THE GOOD THE BAD & THE UGLY DUCKLING
1601 , THE GOOD THE BAD AND THE UGLY BETTY
1602 , THE GOOD THE BAD AND THE UGLY DUCKLING
1603 , THE GUEST OF HONOR ROLL
1604 , THE HONEYMOON IS OVER-THE HILL
1605 , THE HONEYMOON IS OVER-THE-HILL
1606 , THE INCREDIBLE HULK HOGAN
1607 , THE INVISIBLE MAN OF LA MANCHU
1608 , THE IRON AGE OF INNOCENCE
1609 , THE JACKSON FIVE O'CLOCK SHADOW
1610 , THE KING AND I CAN STAY HERE
1611 , THE LAST PICTURE SHOW-AND-TELL
1612 , THE LINCOLN TUNNEL OF LOVE
1613 , THE LUCK OF THE IRISH SETTER
1614 , THE LUCK OF THE IRISH WOLFHOUND
1615 , THE MOMENT OF TRUTH OR DARE
1616 , THE MUFFIN MAN OF THE YEAR
1617 , THE NEED FOR SPEED RACER
1618 , THE PHANTOM OF THE OPERA GLASSES
1619 , THE PRICE IS RIGHT TO REMAIN SILENT
1620 , THE PRINCESS BRIDE OF FRANKENSTEIN
1621 , THE REST IS HISTORY REPEATS ITSELF
1622 , THE STANLEY CUP OF TEA
1623 , THE STATUE OF LIBERTY BELL
1624 , THE STATUE OF LIBERTY INSTITUTE
1625 , THE STONE AGE BEFORE BEAUTY
1626 , THE SUNSHINE STATE OF BEING
1627 , THE TALE OF THE GOLDEN GOOSE BUMPS
1628 , THE THREE LITTLE PIGS IN A BLANKET
1629 , THE THRILL IS GONE TO LUNCH
1630 , THE WHITE HOUSE OF BLUES
1631 , THE WILD WILD WEST POINT
1632 , THE YOUNG AND THE RESTLESS SLEEP
1633 , THERE'S MAGIC IN THE AIR PURIFIER
1634 , THERE'S NO BUSINESS LIKE SHOW BUSINESS AS USUAL
1635 , THERE'S NO PLACE LIKE HOME PLATE
1636 , THESE ARE FUN TIMES SQUARE
1637 , THINK FAST RUNNER
1638 , THINK OUTSIDE THE BOX OF JUNK
1639 , THINK POSITIVE CHARGE
1640 , THINK TANK OF GAS
1641 , THINKING OUTSIDE THE BOX OF DOUGHNUTS
1642 , THIS SIDE UP AND RUNNING
1643 , THOMAS JEFFERSON AIRPLANE
1644 , THOMAS JEFFERSON DAVIS
1645 , THOMPSON SQUARE ROOT
1646 , THOUSAND ISLAND DRESSING ROOM
1647 , THREE-PIECE SUIT OF ARMOR
1648 , TICKED OFF THE BEATEN PATH
1649 , TICKET WINDOW SEAT
1650 , TICKLED PINK CADILLAC
1651 , TICKLED PINK LEMONADE
1652 , TIGHT SPOT REMOVER
1653 , TIME AND TIME AGAIN WITH THE QUESTIONS
1654 , TINTED GLASS SLIPPER
1655 , TIP OF THE ICEBERG LETTUCE
1656 , TO CATCH A THIEF ANT
1657 , TO HAVE AND TO HOLD ALL MY CALLS
1658 , TO THE NAKED EYE DOCTOR
1659 , TOM & JERRY SEINFELD
1660 , TOM CRUISE CONTROL
1661 , TOM CRUISE SHIP
1662 , TOM T HALL OF RECORDS
1663 , TOMORROW IS ANOTHER DAY OF RECKONING
1664 , TOO HOT TO HANDLE WITH CARE
1665 , TOO MAKE A LONG STORY SHORT OF BREATH
1666 , TOOTH FAIRY TALE
1667 , TOOTSIE ROLL CALL
1668 , TOOTSIE ROLL OUT THE RED CARPET
1669 , TOP SPEED LIMIT
1670 , TOP TEN LIT
1671 , TOUGH BREAK A LEG!
1672 , TOUGH LOVE YOURSELF
1673 , TOUGH LUCK OF THE DRAW
1674 , TOUGH LUCK OF THE IRISH
1675 , TOUGH TIMES SQUARE
1676 , TOW-AWAY ZONE DIET
1677 , TOXIC WASTE OF TIME
1678 , TRACTOR PULL-A-PART
1679 , TRAFFIC JAM & JELLY
1680 , TRAFFIC JAM SESSION
1681 , TRAFFIC REPORT CARD
1682 , TRAINED SEAL OF APPROVAL
1683 , TRANSITIONAL JOB WELL DONE
1684 , TREASURE CHEST COLD
1685 , TREE BRANCH LIBRARY
1686 , TREE BRANCHES OF GOVERNMENT
1687 , TRIAL BY FIRE ANTS
1688 , TRICKLE-DOWN THE HATCH
1689 , TRICKS OF THE TRADE SCHOOL
1690 , TRICKS OF THE TRADE SECRETS
1691 , TRIP AND FALL FOLIAGE
1692 , TROPHY CASE HISTORY
1693 , TROPICAL CLIMATE CHANGE
1694 , TRUE OR FALSE ALARM
1695 , TUG OF WAR OF THE WORLDS
1696 , TUNING FORK IN THE ROAD
1697 , TURNING THE CHANNEL ISLANDS
1698 , TURTLES AND TOUCANS
1699 , TWEETY & SYLVESTER STALLONE
1700 , TWINKLE TWINKLE LITTLE STAR JONES
1701 , TWIST AND SHOUT OUT LOUD
1702 , TY COBB SALAD
1703 , TYLER FLORENCE HENDERSON
1704 , UGLY BETTY BOOP
1705 , UNITED STATES MINT JULEP
1706 , UNITED STATES NAVY BEAN
1707 , UNITED STATES NAVY BLUE
1708 , UNIVERSAL TIME TO BOW OUT GRACEFULLY
1709 , UNLIMITED ACCESS DENIED
1710 , UP A CREEK WITHOUT A PADDLE TENNIS
1711 , UP IN ARMS AND LEGS
1712 , URBAN PARK BENCH
1713 , UTAH JAZZ MUSIC
1714 , UTILITY BILL OF RIGHTS
1715 , VANILLA ICE CREAM OF THE CROP
1716 , VANISHING ACT OF KINDNESS
1717 , VANNA WHITE CHOCOLATE
1718 , VANNA WHITE HOUSE
1719 , VANNA WHITE SALE
1720 , VICIOUS CIRCLE OF LIFE
1721 , VICTOR HUGO WEAVING
1722 , VICTORY LAP DOG
1723 , VIDEO GAME BIRD
1724 , VIN DIESEL ENGINE
1725 , VIN DIESEL FUEL
1726 , VOCAL RANGE ROVER
1727 , VOICE BOX OF CHOCOLATES
1728 , VOLLEYBALL COURT OF APPEALS
1729 , VOLTAIC PILE OF JUNK
1730 , VOLTIAC PILE OF JUNK
1731 , WAIT YOUR TURN OF EVENTS
1732 , WAKE ME WHEN IT'S OVER AND OUT
1733 , WALK IT OFF TO THE RACES
1734 , WALKING ON AIR BUBBLES
1735 , WALKING SIDE-BY-SIDE DISH
1736 , WALKING STICK OF BUTTER
1737 , WALT DISNEY WORLD PEACE
1738 , WASHINGTON IVRING BERLIN
1739 , WASTING TIME TO LEAVE
1740 , WATER BUFFALO WINGS
1741 , WATER FOUNTAIN PEN
1742 , WATER'S EDGE OF GLORY
1743 , WEDDING CAKE
1744 , WEDDING MARCH MADNESS
1745 , WEDDING MARCH OF THE WOODEN SOLDIERS
1746 , WEDDING RING OF FIRE
1747 , WEEKEND GETAWAY CAR
1748 , WELCOMED GUEST RANCH
1749 , WEST BANK TELLER
1750 , WHAT ARE FRIENDS FOR THE LOVE OF MONEY
1751 , WHAT DO YOU THINK FAST
1752 , WHAT'S ON YOUR MIND OVER MATTER
1753 , WHAT'S UP DUDE RANCH
1754 , WHEEL OF FORTUNE COOKIES
1755 , WHERE THERE'S SMOKE THERE'S FIRE INSURANCE
1756 , WHIPPING CREAM OF THE CROP
1757 , WHITE HOUSE DRESSING
1758 , WHO'S CALLING CARD
1759 , WICHITA KANSAS CITY MISSOURI
1760 , WIGGLE ROOM WITH A VIEW
1761 , WILD AND BLUE SKIES
1762 , WIN BY A NOSE OUT OF JOINT
1763 , WIN PLACE OR SHOWSTOPPER
1764 , WIND POWER TO THE PEOPLE
1765 , WINDOW SEAT OF YOUR PANTS
1766 , WINNING BIG MONEY CHIP
1767 , WINNING BIG MONEY CLIP
1768 , WINTER COTTAGE CHEESE
1769 , WIRELESS NETWORK OF FRIENDS
1770 , WISDOM TOOTH FAIRY
1771 , WISHING WELL DONE
1772 , WISHING WELL I'LL BE
1773 , WITCH'S HEX WRENCH
1774 , WITH TENDER LOVING CARE BEARS
1775 , WITHOUT A CARE IN THE WORLD SERIES
1776 , WOODEN HANGER STEAK
1777 , WORK HARD PLAY HARD-BOILED EGGS
1778 , WORKING ON MY TAN BOMBER JACKET
1779 , WORKING STIFF AS A BOARD
1780 , WORLD CUP OF COFFEE
1781 , WORLD CUP OF JOE
1782 , WORLD CUP OF TEA
1783 , WOULD YOU LIKE PAPER OR PLASTIC SURGERY
1784 , WOULD YOU RATHER SIT OR STAND AND DELIVER
1785 , WRITER'S BLOCK PARTY
1786 , XENA WARRIOR PRINCESS DIARIES
1787 , XENA: WARRIOR PRINCESS DIARIES
1788 , YACHT CLUB SANDWICH
1789 , YEARLY BUDGET
1790 , YELLOW SQUASH THE COMPETITION
1791 , YOGA & MOVIE STUDIO
1792 , YOU ARE WHAT YOU EAT YOUR HEART OUT
1793 , YOU'D BETTER BELIEVE IT OR NOT
1794 , YOU'RE A GOOD EGG NOODLES
1795 , YOU'RE A NATURAL GAS
1796 , YOUNG AT HEART-SHAPED COOKIES
1797 , YOUNG LOVE IS IN THE AIR
1798 , YOUR WISH IS MY COMMAND POST
1799 , ZORBA THE GREEK SALAD
1800 , ZZ TOP OF THE WORLD
