id, phrase
1586 , GOLDEN HANDSHAKE
1587 , GOLDEN OLDIES
1588 , GOLDEN OPPORTUNITY
1589 , GOLDEN-STONE CITY
1590 , GONE FISHIN'
1591 , GONE FISHING
1592 , GOOD
1593 , GOOD AS GOLD
1594 , GOOD BUSINESS SENSE
1595 , GOOD CLEAN FUN
1596 , GOOD EXAMPLE
1597 , GOOD FEELINGS
1598 , GOOD GRIEF
1599 , GOOD GRIEF!
1600 , GOOD GUESS
1601 , GOOD JOB!
1602 , GOOD LUCK
1603 , GOOD MORNING
1604 , GOOD NIGHT
1605 , GOOD NIGHT SWEET DREAMS
1606 , GOOD OLD-FASHIONED FUN
1607 , GOOD POINT
1608 , GOOD QUALITY
1609 , GOOD RIDDANCE
1610 , GOOD STUFF
1611 , GOOD THINGS COME IN SMALL PACKAGES
1612 , GOOD THINGS COME TO THOSE WHO WAIT
1613 , GOOD TO KNOW
1614 , GOOD WORK
1615 , GOOD WORK!
1616 , GOOD-GIRL IMAGE
1617 , GOODNESS GRACIOUS
1618 , GOODY GOODY GUMDROPS
1619 , GOODY TWO-SHOES
1620 , GOOF AROUND
1621 , GOOFY SMILE
1622 , GOT THE TRAVEL BUG
1623 , GOTHIC PERIOD
1624 , GRAB A CHAIR AND JOIN US
1625 , GRAB SOME SHUTEYE
1626 , GRAB THE BULL BY THE HORNS
1627 , GRAB YOUR PHONE
1628 , GRASP THE SITUATION
1629 , GREAT FOR KIDS & ADULTS
1630 , GREAT HABITS
1631 , GREAT IRONY
1632 , GREAT JOB
1633 , GREAT MINDS THINK ALIKE
1634 , GREAT PLACE FOR URBAN ADVENTURE
1635 , GREAT QUESTION
1636 , GREAT TIMES AWAIT
1637 , GREAT WORK
1638 , GREEN THUMB
1639 , GREEN WITH ENVY
1640 , GREET THE NEW YEAR AND ENCOUNTER HAPPINESS
1641 , GREETED WITH ENTHUSIASM
1642 , GREETINGS & SALUTATIONS
1643 , GREETINGS AND SALUTATIONS
1644 , GRIN AND BEAR IT
1645 , GRIT YOUR TEETH
1646 , GROOVY MAN!
1647 , GROW ORGANIC
1648 , GROWING UP
1649 , GUIDE WITH YOUR HEART
1650 , GUIDED RUNNING TOUR
1651 , GUIDED TOURS AVAILABLE
1652 , GUNG HO
1653 , GUTSY MOVE
1654 , HALF A DOZEN
1655 , HALF EMPTY OR HALF FULL?
1656 , HALF OFF SALE
1657 , HALF-OFF SALE
1658 , HALFWAY AROUND THE WORLD
1659 , HALLIE'S COMET
1660 , HALT! WHO GOES THERE?
1661 , HAND DOWN
1662 , HAND OVER FIST
1663 , HANDED DOWN FROM GENERATION TO GENERATION
1664 , HANDS DOWN
1665 , HANDSOME AND ATHLETIC
1666 , HANG BACK
1667 , HANG IT UP
1668 , HANG TEN!
1669 , HANG TOUGH
1670 , HANGIN' WITH THE IN-CROWD
1671 , HANGING IN THE BALANCE
1672 , HANGING ON EVERY WORD
1673 , HANGING OUT
1674 , HAPPILY MARRIED
1675 , HAPPILY MARRIED FOR SEVERAL YEARS
1676 , HAPPINESS IS HOMEMADE
1677 , HAPPY & JOLLY
1678 , HAPPY AND HEALTHY
1679 , HAPPY ANNIVERSARY
1680 , HAPPY AS A CLAM
1681 , HAPPY BIRTHDAY
1682 , HAPPY BIRTHDAY AMERICA!
1683 , HAPPY BIRTHDAY!
1684 , HAPPY ENDING
1685 , HAPPY HALLOWEEN
1686 , HAPPY HALLOWEEN!
1687 , HAPPY HANDSOME & FUNNY
1688 , HAPPY HANUKKAH
1689 , HAPPY HOLIDAYS
1690 , HAPPY MONDAY
1691 , HAPPY MOTHER'S DAY
1692 , HAPPY MOTHER'S DAY!
1693 , HAPPY NEW YEAR TO YOU ALL!
1694 , HAPPY NEW YEAR!
1695 , HAPPY THANKSGIVING
1696 , HAPPY TO HELP
1697 , HAPPY TRAILS!
1698 , HAPPY-GO-LUCKY
1699 , HARD AS A ROCK
1700 , HARD AT WORK
1701 , HARDWORKING & DEPENDABLE
1702 , HARDWORKING & HUMOROUS
1703 , HAS A GREEN THUMB
1704 , HAS THE JURY REACHED A VERDICT
1705 , HAS THE MAGIC TOUCH
1706 , HASTE MAKES WASTE
1707 , HATS OFF TO YOU
1708 , HATS OFF TO YOU!
1709 , HAVE A BITE TO EAT
1710 , HAVE A GOOD EVENING
1711 , HAVE A GOOD ONE
1712 , HAVE A GREAT DAY!
1713 , HAVE A GREAT TRIP
1714 , HAVE A GREAT WEEKEND
1715 , HAVE A HEART
1716 , HAVE A LOT ON ONE'S PLATE
1717 , HAVE A VERY MERRY CHRISTMAS!
1718 , HAVE AN ACE UP YOUR SLEEVE
1719 , HAVE FAITH
1720 , HAVE FUN
1721 , HAVE FUN!
1722 , HAVE NO QUALMS ABOUT IT
1723 , HAVE THE LAST LAUGH
1724 , HAVE THE WIND AT YOUR BACK
1725 , HAVE TWO LEFT FEET
1726 , HAVE YOU HEARD THE LATEST?
1727 , HAVE YOU LOST WEIGHT?
1728 , HAVE YOU NO SHAME?
1729 , HAVE YOU REACHED A VERDICT?
1730 , HAVE YOUR PEOPLE CALL MY PEOPLE
1731 , HAVEN'T SEEN HIDE NOR HAIR OF HIM
1732 , HAVEN'T WE MET SOMEPLACE BEFORE
1733 , HAVEN'T WE MET SOMEPLACE BEFORE?
1734 , HAVING A BLAST
1735 , HAVING A BLAST!
1736 , HAVING A GREEN THUMB
1737 , HAVING AN AXE TO GRIND
1738 , HAVING THE INSIDE TRACK
1739 , HAVING THE LAST LAUGH
1740 , HE HAD ME IN STITCHES
1741 , HE SAID SHE SAID
1742 , HE THINKS HE'S GOD'S GIFT TO WOMEN
1743 , HE WHO LAUGHS LAST LAUGHS LONGEST
1744 , HE'S ALL HEART
1745 , HE'S BEEN AROUND THE BLOCK A FEW TIMES
1746 , HE'S QUITE A CATCH
1747 , HEAD FOR THE HILLS
1748 , HEAD OVER HEELS
1749 , HEAD OVER HEELS IN LOVE
1750 , HEAD-OVER HEELS IN LOVE
1751 , HEAD-OVER-HEELS IN LOVE
1752 , HEADING HOME
1753 , HEADS OR TAILS?
1754 , HEADS UP!
1755 , HEALTH RESORT
1756 , HEALTHIER YOUNGER- LOOKING SKIN
1757 , HEALTHY & DELICIOUS
1758 , HEALTHY AGING
1759 , HEALTHY GLOW
1760 , HEALTHY WEALTHY AND WISE
1761 , HEAPING PRAISE
1762 , HEAR HIM OUT
1763 , HEARD THROUGH THE GRAPEVINE
1764 , HEARING IT STRAIGHT FROM THE HORSE'S MOUTH
1765 , HEART IN THE RIGHT PLACE
1766 , HEART OF GOLD
1767 , HEATED BY AN INFUSION OF MAGMA
1768 , HEAVEN FORBID
1769 , HEAVEN ON EARTH
1770 , HEAVY-DUTY TRASH BAGS
1771 , HEDGEWIG & THE ANGRY INCH
1772 , HEED MY WARNING
1773 , HEEL! ROLL OVER!
1774 , HEIGHTEN YOUR CURIOSITY
1775 , HELD WITHOUT BAIL
1776 , HELL HATH NO FURY LIKE A WOMAN SCORNED
1777 , HELP ME SET THE TABLE
1778 , HELP YOURSELF
1779 , HER MAJESTY
1780 , HERD OF BISON
1781 , HERE COMES THE BRIDE
1782 , HERE COMES TROUBLE
1783 , HERE GOES NOTHING
1784 , HERE TODAY GONE TOMORROW
1785 , HERE WE GO AGAIN
1786 , HERE'S MUD IN YOUR EYE
1787 , HERE'S TO GOOD HEALTH
1788 , HERE'S TO SUCCESS
1789 , HERE'S TO THE HAPPY COUPLE
1790 , HERE'S TO YOU!
1791 , HERES WHAT WERE GOING TO DO
1792 , HERMETICALLY SEALED
1793 , HEROIC EFFORT
1794 , HEY BABY WHAT'S YOUR SIGN?
1795 , HEY HO LET'S GO!
1796 , HI
1797 , HI HONEY I'M HOME
1798 , HIGH FASHION
1799 , HIGH IN FIBER
1800 , HIGH MARKS
1801 , HIGH QUALITY
1802 , HIGH TIME
1803 , HIGH VOLUME
1804 , HIGH-AND- MIGHTY
1805 , HIGH-AND-MIGHTY
1806 , HIGH-TECH
1807 , HIGH-TECH UNDER PHRASE
1808 , HIGHER POWER
1809 , HIGHEST-RECORDED WIND SPEED
1810 , HIGHLY CONFIDENTIAL
1811 , HIGHLY ORGANIZED
1812 , HIGHLY PROFITABLE
1813 , HIGHLY RECOMMENDED
1814 , HIKERS' PARADISE
1815 , HIP HIP HOORAY
1816 , HIP TO BE SQUARE
1817 , HIS BARK IS WORSE THAN HIS BITE
1818 , HISTORY IN THE MAKING
1819 , HIT BELOW THE BELT
1820 , HIT IT BIG
1821 , HIT ME
1822 , HIT THE BOOKS
1823 , HIT THE BUZZER
1824 , HIT THE NAIL ON THE HEAD
1825 , HIT THE ROAD JACK
1826 , HIT THE ROAD RUNNING
1827 , HIT THE SACK
1828 , HITTING THE BOOKS
1829 , HITTING THE ROAD
1830 , HOCKEY CAMP
1831 , HODGEPODGE OF STUFF
1832 , HOLD ALL CALLS
1833 , HOLD DOWN THE FORT
1834 , HOLD OUT HOPE
1835 , HOLD THAT THOUGHT
1836 , HOLD THE CHEESE PLEASE
1837 , HOLD THE MAYO
1838 , HOLD THE NOISE DOWN
1839 , HOLD THE PHONE
1840 , HOLD THEIR FEET TO THE FIRE
1841 , HOLD TIGHT
1842 , HOLD YOUR HORSES
1843 , HOLIDAY CHEER
1844 , HOLIDAY FUN FOR EVERYONE
1845 , HOLIDAY WEEKEND
1846 , HOLY COW
1847 , HOLY MACKEREL
1848 , HOLY SMOKES!
1849 , HOME AWAY FROM HOME
1850 , HOME OF ONE OF THE OLDEST CASINOS
1851 , HOME OF ONE OF THE OLDEST CASIONOS
1852 , HOME OF SEVEN-THOUSAND CHIMNEYS
1853 , HOME OF THE CUBS
1854 , HOME OF THE ENTERTAINMENT INDUSTRY
1855 , HOME OF WILLIAMS-SOMOMA
1856 , HOME OF WILLIAMS-SONOMA
1857 , HOME SWEET HOME
1858 , HOME TO ENGLAND'S TOP ATTRACTIONS
1859 , HOME TO MANY GEOLOGICAL GEMS
1860 , HOME TO MANY RUSSIAN TELEVISION STATION
1861 , HOMEGROWN HOSPITALITY
1862 , HOMINY-BEAN & MEAT STEW
1863 , HONEST-TO-GOODNESS
1864 , HONEYDO-LIST
1865 , HONORABLE MENTIONS
1866 , HOOK LINE AND SINKER
1867 , HOPE SPRINGS ETERNAL
1868 , HOPELESSLY OPTIMISTIC
1869 , HORN OF PLENTY
1870 , HORSE OF A DIFFERENT COLOR
1871 , HORSEPLAY
1872 , HOSING DOWN THE BACK PORCH
1873 , HOST OF THE SUMMER OLYMPICS
1874 , HOT & HUMID
1875 , HOT AND COLD
1876 , HOT AND HUMID
1877 , HOT AND SPICY
1878 , HOT OFF THE GRILL
1879 , HOT OFF THE PRESS
1880 , HOT ON THE TRAIL
1881 , HOTLY CONTESTED
1882 , HOTTEST NEW THING
1883 , HOW ARE YOU?
1884 , HOW CAN I RESIST?
1885 , HOW COOL IS THIS
1886 , HOW COOL IS THIS ?
1887 , HOW COOL IS THIS!
1888 , HOW COOL IS THIS?
1889 , HOW DARE YOU!
1890 , HOW DO YOU DO?
1891 , HOW DOES THAT GRAB YOU?
1892 , HOW FUNNY
1893 , HOW KIND
1894 , HOW LONG AGO WAS THAT?
1895 , HOW LONG HAS THIS BEEN GOING ON?
1896 , HOW LONG HAVE YOU BEEN WAITING?
1897 , HOW LUCKY
1898 , HOW LUCKY CAN YOU GET
1899 , HOW LUCKY CAN YOU GET?
1900 , HOW SWEET IT IS
1901 , HOW THE OTHER HALF LIVES
1902 , HOW TO BEAT THE WINTER BLUES
1903 , HOW WELL CAN YOU KEEP A SECRET
1904 , HOW WELL CAN YOU KEEP A SECRET?
1905 , HOW'S YOUR DAY?
1906 , HOWDY PARTNER
1907 , HOWDY PARTNER!
1908 , HUG IT OUT
1909 , HUMBLE BEGINNINGS
1910 , HUMBLE LOYAL & FAIR
1911 , HUMBLE PIE
1912 , HUMBLE PIE PHRASE
1913 , HUMOR ME
1914 , HUNDREDS OF MILES OF BEACHES
1915 , HUNKER DOWN
1916 , HURRY BACK
1917 , HURRY UP AND WAIT
1918 , HURRY UP AND WHAIT
1919 , HURRY UP WE HAVE TO LEAVE
1920 , I AM A BEAUTIFUL LADY
1921 , I AM YOUR FATHER
1922 , I APPRECIATE THE OFFER
1923 , I APPROVE
1924 , I BEG TO DIFFER
1925 , I BEG YOUR PARDON
1926 , I BLEW IT
1927 , I BOUGHT A FEW GIFTS
1928 , I CAN BARELY CONTAIN MY EXCITEMENT
1929 , I CAN HOOK YOU UP
1930 , I CAN SAY I KNEW HIM WHEN
1931 , I CAN SHOW MYSELF OUT
1932 , I CAN'T BELIEVE YOU SAID THAT
1933 , I CAN'T STOP LAUGHING
1934 , I CAN'T UNDERSTAND A WORD YOU'RE SAYING
1935 , I CAN'T WAIT TO GET OFF THE PLANE
1936 , I CAN'T WAIT TO GET STARTED
1937 , I CAN'T WAIT TO GET STARTED!
1938 , I CAN'T WAIT TO GET THERE!
1939 , I CAN'T WAIT TO GO BACK TO VEGAS
1940 , I CAN'T WAIT TO STEP OFF THE PLANE
1941 , I CANT WORK LIKE THIS
1942 , I CAUGHT YOU RED-HANDED
1943 , I COULD BE WRONG
1944 , I COULD BURST INTO SONG
1945 , I COULD GET USED TO THIS
1946 , I COULD KICK MYSELF
1947 , I COULDN'T HAVE SAID IT BETTER MYSELF
1948 , I DARE NOT SAY
1949 , I DIDNT CATCH YOUR NAME
1950 , I DIDNT SLEEP A WINK
1951 , I DON'T GIVE A HOOT
1952 , I DON'T HAVE A GHOST OF A CHANCE
1953 , I DON'T HAVE ALL DAY
1954 , I DON'T WANT ANY MONKEY BUSINESS
1955 , I DONT GIVE UP THAT EASILY
1956 , I DONT HAVE A CLUE
1957 , I DONT HAVE TIME FOR THIS
1958 , I DOUBLE-DOG DARE YOU
1959 , I DOZED OFF
1960 , I FEEL FANTASTIC
1961 , I FEEL FINE
1962 , I FEEL LIKE WE'VE MET BEFORE
1963 , I FEEL THE NEED FOR SPEED
1964 , I FEEL TRANSPORTED
1965 , I FIND THAT HARD TO SWALLOW
1966 , I FORGIVE YOU
1967 , I FORGOT WHAT I WAS GOING TO SAY
1968 , I FORGOT WHAT I WAS TRYING TO SAY
1969 , I GOT MY WISH
1970 , I GOT SIDETRACKED
1971 , I GOTTA CUT OUT
1972 , I HAD A BLAST!
1973 , I HAD A GREAT TIME
1974 , I HAD A HUNCH
1975 , I HAD THE CRAZIEST DREAM
1976 , I HATE TO EAT AND RUN
1977 , I HATE TO SEE A GROWN MAN CRY
1978 , I HAVE A SWEET TOOTH
1979 , I HAVE IT ALL ON TAPE
1980 , I HAVE MY SOURCES
1981 , I HAVE NOTHING TO WEAR
1982 , I HAVE THE HICCUPS
1983 , I HAVE THE HICCUPS!
1984 , I HAVEN'T THE FOGGIEST IDEA
1985 , I HEARD YOU THE FIRST TIME
1986 , I HOPE I'M NOT INTERRUPTING ANYTHING
1987 , I HOPE WE CAN STILL BE FRIENDS
1988 , I INSIST
1989 , I KNEW IT ALL ALONG
1990 , I KNOW IT BY HEART
1991 , I KNOW IT LIKE THE BACK OF MY HAND
1992 , I KNOW YOU ARE BUT WHAT AM I?
1993 , I LOVE MY DAD
1994 , I LOVE MY PASSPORT PHOTO
1995 , I LOVE YOU
1996 , I LOVE YOU MOM
1997 , I LOVE YOU!
1998 , I MADE A PIG OF MYSELF
1999 , I MADE A VOW
2000 , I NEVER HAVE ENOUGH TIME
2001 , I POLITELY DECLINE
2002 , I REST MY CASE
2003 , I SAY WITH A HEAVY HEART
2004 , I SECOND THE MOTION
2005 , I SLEPT LIKE A ROCK
2006 , I TAKE EXCEPTION TO THAT
2007 , I THINK I'M GETTING THE HANG OF THIS
2008 , I THINK SOMEONE IS FOLLOWING US
2009 , I THINK WE GOT OFF ON THE WRONG FOOT
2010 , I THINK WE'RE DONE HERE
2011 , I THOUGHT YOU MIGHT SAY THAT
2012 , I TIP MY HAT TO YOU
2013 , I WANT TO LIVE HERE
2014 , I WAS BORN READY
2015 , I WAS MISQUOTED
2016 , I WILL MAINTAIN
2017 , I WON'T BUDGE
2018 , I WONDER WHY
2019 , I WOULD BE DELIGHTED
2020 , I WOULD IF I COULD BUT I CAN'T
2021 , I WOULDN'T BET MONEY ON IT
2022 , I WOULDN'T DO THAT IF I WERE YOU
2023 , I WOULDN'T HAVE MISSED FOR THE WORLD
2024 , I WOULDN'T HAVE MISSED IT FOR THE WORLD
2025 , I WOULDN'T MISS THIS FOR THE WORLD!
2026 , I'D BE LOST WITHOUT IT
2027 , I'D LIKE TO BUY A VOWEL
2028 , I'D LIKE TO MAKE A TOAST
2029 , I'D LIKE TO PROPOSE A TOAST
2030 , I'D LIKE TO SOLVE THE PUZZLE
2031 , I'LL BE A MONKEY'S UNCLE
2032 , I'LL BE BACK IN A MINUTE
2033 , I'LL BE IN THE SAUNA
2034 , I'LL BE THERE WITH BELLS ON
2035 , I'LL BE YOUR WAITER THIS EVENING
2036 , I'LL CATCH YOU ON THE FLIP SIDE
2037 , I'LL EAT MY HAT
2038 , I'LL HAVE IT FIXED IN A FLASH
2039 , I'LL LOOK INTO IT LATER
2040 , I'LL NEVER HEAR THE END OF IT
2041 , I'LL TAKE IT FROM HERE
2042 , I'LL TAKE YOUR WORD FOR IT
2043 , I'M A WINNER
2044 , I'M ABSOLUTELY SPEECHLESS
2045 , I'M ALL EARS
2046 , I'M ALL FIRED UP
2047 , I'M ALL KEYED UP
2048 , I'M AT THE END OF MY ROPE!
2049 , I'M AWAKE
2050 , I'M BACK AGAIN
2051 , I'M BAFFLED
2052 , I'M BEHIND YOU
2053 , I'M CALLING THE SHOTS
2054 , I'M CURIOUS
2055 , I'M FLEXIBLE
2056 , I'M GOING TO GET ORGANIZED
2057 , I'M HALFWAY HOME
2058 , I'M HAVING A BAD HAIR DAY
2059 , I'M HOPEFUL
2060 , I'M HUNGRY
2061 , I'M IN A REAL JAM
2062 , I'M IN LOVE
2063 , I'M IN THE MOOD FOR LOVE
2064 , I'M IN YOUR CORNER
2065 , I'M JOKING
2066 , I'M JUST TOO BUSY
2067 , I'M NOT MY BROTHER'S KEEPER
2068 , I'M NOT MY BROTHERS KEEPER
2069 , I'M NOT ONE TO HOLD GRUDGES
2070 , I'M ON IT
2071 , I'M ON MY WAY
2072 , I'M ONLY KIDDING
2073 , I'M OVERJOYED
2074 , I'M PUZZLED
2075 , I'M SKEPTICAL
2076 , I'M SO HAPPY FOR YOU
2077 , I'M SO MAD I COULD SCREAM
2078 , I'M SO PROUD OF YOU!
2079 , I'M TOTALLY BLOWN AWAY
2080 , I'M UTTERLY EXHAUSTED
2081 , I'VE BEEN WAITING FOR THIS MOMENT
2082 , I'VE GOT A FEELING ABOUT THIS
2083 , I'VE GOT A HUNCH
2084 , I'VE GOT THAT GOING FOR ME
2085 , I'VE GOT YOUR BACK
2086 , IDEAL HIDEAWAY FOR HOLLYWOOD'S ELITE
2087 , IDEAL PLACE TO PLAN AND RELAX
2088 , IDEAL PLACE TO PLAY
2089 , IDEAL PLACE TO PLAY AND RELAX
2090 , IDEAL PLACE TO TRAVEL
2091 , IDK I NEED HELP
2092 , IF ALL ELSE FAILS
2093 , IF AT FIRST YOU DON'T SUCCEED TRY TRY AGAIN
2094 , IF MY MEMORY SERVES ME CORRECTLY
2095 , IF THE SHOE FITS WEAR IT
2096 , IF THE TRUTH BE KNOWN
2097 , IF THESE WALLS COULD TALK
2098 , IF YOU BLINK YOU'LL MISS IT
2099 , IF YOU BLINK YOULL MISS IT
2100 , IF YOU CAN'T BEAT EM JOIN EM
2101 , IF YOU DON'T LIKE IT LUMP IT
2102 , IF YOU HAVE SOMETHING TO SAY SAY IT
2103 , IF YOU PLAY YOUR CARDS RIGHT
2104 , IF YOU'RE GOING THEN GO
2105 , IF YOU'VE GOT SOMETHING TO SAY THEN SAY IT
2106 , IGNORANCE IS BLISS
2107 , ILL BE THERE WITH BELLS ON
2108 , ILL GET MY NOTES
2109 , IM IN THE BEST SHAPE OF MY LIFE
2110 , IM JUST TEASING
2111 , IM SMARTER THAN YOU THINK
2112 , IM TELLING EVERYONE
2113 , IM TELLING MOM
2114 , IMAGINE THAT
2115 , IMPECCABLE QUALITY
2116 , IMPECCABLE TASTE
2117 , IMPRESSIVE WORK ETHIC
2118 , IN A CLASS BY ITSELF
2119 , IN A CLASS OF ITSELF
2120 , IN A CRAZY MOOD
2121 , IN A DAZE
2122 , IN A DREAM WORLD
2123 , IN A FESTIVE MOOD
2124 , IN A HEARTBEAT
2125 , IN A HOLDING PATTERN
2126 , IN A HURRY
2127 , IN A JIFFY
2128 , IN A NEW YORK MINUTE
2129 , IN A TIGHT SPOT
2130 , IN ABOUT AN HOUR
2131 , IN ACCORDANCE WITH
2132 , IN ADDITION TO
2133 , IN AN EXTREME CASE
2134 , IN BAD TASTE
2135 , IN BROAD DAYLIGHT
2136 , IN BUSINESS NEWS
2137 , IN EVERY ISSUE
2138 , IN FASHION
2139 , IN FULL BLOOM
2140 , IN FULL SWING
2141 , IN GOOD FAITH
2142 , IN GOOD HEALTH
2143 , IN GOOD SPIRITS
2144 , IN HOT PURSUIT
2145 , IN IT FOR THE LONG HAUL
2146 , IN IT TO WIN IT
2147 , IN IT'S PUREST FORM
2148 , IN LESS THAN NO MINUTE
2149 , IN LESS THAN NO TIME
2150 , IN MINT CONDITION
2151 , IN MY DEFENSE
2152 , IN MY HUMBLE OPINION
2153 , IN MY MIND'S EYE
2154 , IN MY NECK OF THE WOODS
2155 , IN MY YARD
2156 , IN NO TIME FLAT
2157 , IN NO UNCERTAIN TERMS
2158 , IN OTHER WORDS
2159 , IN PERFECT HARMONY
2160 , IN PERFECT WORKING ORDER
2161 , IN PLAIN SIGHT
2162 , IN RETROSPECT
2163 , IN THE BELLY OF THE BEAST
2164 , IN THE BLACK
2165 , IN THE DISTANT FUTURE
2166 , IN THE DOG HOUSE
2167 , IN THE DRIVER'S SEAT
2168 , IN THE FOREST
2169 , IN THE GROOVE
2170 , IN THE HEAT OF THE MOMENT
2171 , IN THE HOT SEAT
2172 , IN THE INTEREST OF TIME
2173 , IN THE LAP OF LUXURY
2174 , IN THE LIMELIGHT
2175 , IN THE MEANTIME
2176 , IN THE MIX
2177 , IN THE MOVE
2178 , IN THE NICK OF TIME
2179 , IN THE PRIVACY OF YOUR OWN HOME
2180 , IN THE PUBLIC INTEREST
2181 , IN THE RIGHT FRAME OF MIND
2182 , IN THE RIGHT PLACE AT THE RIGHT TIME
2183 , IN THE SPIRIT OF COMPETITION
2184 , IN THE SPIRIT OF EXPLORATION
2185 , IN THE VICINITY
2186 , IN THE WILD
2187 , IN THE ZONE
2188 , IN THEIR NATURAL HABITAT
2189 , IN THEORY ALONE
2190 , IN THIS DAY AND AGE
2191 , IN THIS ISSUE
2192 , IN TWO SHAKES OF A LAMB'S TAIL
2193 , IN UNCHARTED WATERS
2194 , IN VOGUE
2195 , IN YOUR GROCER'S FREEZER
2196 , INCREASINGLY PROSPEROUS YEAR IN YEAR OUT
2197 , INDEPENDENTLY OWNED AND OPERATED
2198 , INDEPENDENTLY WEALTHY
2199 , INDIVIDUAL RESULTS MAY VARY
2200 , INDIVIDUALLY WRAPPED
2201 , INDULGE YOURSELF
2202 , INDULGING YOURSELF
2203 , INDUSTRIAL-STRENGTH
2204 , INNER CHILD
2205 , INQUIRE WITHIN
2206 , INSIDE BASEBALL
2207 , INSIDE SCOOP
2208 , INSTANT CLASSIC
2209 , INTELLIGENT & EDUCATED
2210 , INTEREST IN ACADEMICS
2211 , INTERESTING CULTURE
2212 , INTERNATIONAL INFLUENCE IN FASHION
2213 , INTO THIN AIR
2214 , INVASION OF PRIVACY
2215 , INVIGORATING TO ALL OF YOUR SENSES
2216 , INVITE ALL YOUR FRIENDS
2217 , IS ANYONE SITTING HERE?
2218 , IS SOMEONE THERE?
2219 , IS SOMETHING BURNING
2220 , IS THAT WHAT YOU'RE WEARING?
2221 , IS THAT YOUR FINAL ANSWER
2222 , IS THAT YOUR FINAL ANSWER?
2223 , IS THIS A BAD TIME
2224 , IS THIS A GREAT GAME OR WHAT
2225 , IS THIS FOR DELIVERY OR CARRYOUT
2226 , IS THIS SEAT TAKEN
2227 , ISLAND CAMPING
2228 , ISLAND HOPPING
2229 , ISLAND-HOPPING
2230 , IT BAFFLES ME
2231 , IT COULD HAPPEN
2232 , IT COULDNT HAPPEN TO A NICER PERSON
2233 , IT DOESN'T GET ANY BETTER THAN THIS
2234 , IT DOESN'T HOLD WATER
2235 , IT DOESN'T HURT TO ASK
2236 , IT FITS IN THE PALM OF YOUR HAND
2237 , IT GROWS ON YOU
2238 , IT HAS BEEN BROUGHT TO MY ATTENTION
2239 , IT ISN'T ALL FUN AND GAMES
2240 , IT JUST FEELS RIGHT
2241 , IT JUST KEEPS GETTING BETTER
2242 , IT LOOKS GOOD ENOUGH TO EAT
2243 , IT LOOKS GOOD ON PAPER
2244 , IT LOOKS IFFY
2245 , IT MAKES A LOT OF SENSE
2246 , IT MAKES A LOT OF SENSE TO ME
2247 , IT MAKES MY BLOOD BOIL
2248 , IT MIGHT HAPPEN
2249 , IT RUNS IN THE FAMILY
2250 , IT STANDS TO REASON
2251 , IT STOPPED ME IN MY TRACKS
2252 , IT TAKES ALL KINDS
2253 , IT TAKES TWO TO TANGO
2254 , IT THREW ME FOR A LOOP
2255 , IT TICKLED MY FUNNY BONE
2256 , IT TOUCHED MY HEART
2257 , IT WAS A DARK AND STORMY NIGHT
2258 , IT WAS A PLEASURE TO MEET YOU
2259 , IT WAS BOUND TO HAPPEN
2260 , IT WAS FUN WHILE IT LASTED
2261 , IT WAS NICE TO MEET YOU
2262 , IT WILL GROW ON YOU
2263 , IT WON'T HOLD WATER
2264 , IT WOULD BE AN HONOR
2265 , IT'LL BLOW YOUR MIND
2266 , IT'S A DOG EAT DOG WORLD
2267 , IT'S A DOG-EAT-DOG WORLD
2268 , IT'S A HOME RUN!
2269 , IT'S A JUNGLE OUT THERE
2270 , IT'S A JUNGLE OUT THERE!
2271 , IT'S A PARTY
2272 , IT'S A PARTY UNDER PHRASE
2273 , IT'S A PLEASURE
2274 , IT'S A SECRET
2275 , IT'S A SHOPPER'S PARADISE
2276 , IT'S A SLIPPERY SLOPE
2277 , IT'S A THREE-RING CIRCUS
2278 , IT'S A WALK IN THE PARK
2279 , IT'S A WIN-WIN FOR EVERYONE
2280 , IT'S ALL COMING BACK TO ME NOW
2281 , IT'S ALL GREEK TO ME
2282 , IT'S ALL GREEK TO ME!
2283 , IT'S ALL IN THE WRIST
2284 , IT'S ALWAYS DARKEST BEFORE THE DAWN
2285 , IT'S AN HONOR JUST TO BE NOMINATED
2286 , IT'S ANYBODY'S GUESS
2287 , IT'S AT YOUR FINGERTIPS
2288 , IT'S BAFFLING
2289 , IT'S BEAUTIFUL THIS TIME OF YEAR
2290 , IT'S BEDTIME
2291 , IT'S BEEN A LABOR OF LOVE
2292 , IT'S CLEAN ENOUGH TO EAT OFF OF
2293 , IT'S EASIER THAN YOU THINK
2294 , IT'S EASIER THANK YOU THINK
2295 , IT'S FREEZING IN HERE!
2296 , IT'S GAME DAY!
2297 , IT'S GOING TO BE A GOOD YEAR
2298 , IT'S GOING TO BE A GREAT DAY!
2299 , IT'S HOTTER THAN HADES IN HERE
2300 , IT'S HOTTER THAN HADES IN HERE!
2301 , IT'S IN A CLASS BY ITSELF
2302 , IT'S IN THE BAG
2303 , IT'S IN THE DETAILS
2304 , IT'S JUST AROUND THE CORNER
2305 , IT'S LATER THAN YOU THINK BEFORE YOU SPEAK
2306 , IT'S LIKE STEPPING BACK IN TIME
2307 , IT'S MORE THAN MEETS THE EYE
2308 , IT'S MUSIC TO MY EARS
2309 , IT'S NO BIG DEAL
2310 , IT'S NO LAUGHING MATTER
